,version,ihl,tos,len,id,flags,frag,ttl,proto,chksum,src,dst,options,time,sport,dport,seq,ack,dataofs,reserved,flags,window,chksum,urgptr,options,payload,payload_raw,payload_hex
48,4,5,0,643,14692,DF,0,64,6,42709,172.28.0.2,172.28.0.1,0,1648867611.8338451,8080,60872,3998466677,3745637530,8,0,PA,501,23217,0,3,591,"b'HTTP/1.1 200 OK\r\nContent-Type: text/plain; charset=UTF-8\r\nContent-Length: 362\r\nAccess-Control-Allow-Origin: *\r\nSet-Cookie: io=s5Vyxg5QkGBdyalgAAAA; Path=/; HttpOnly\r\nDate: Sat, 02 Apr 2022 02:46:51 GMT\r\nConnection: keep-alive\r\n\r\n358:42/debugger,[""data"",{""data"":""Content-Length: 251\\r\\n\\r\\n{\\""body\\"":{\\""threads\\"":[{\\""id\\"":1,\\""name\\"":\\""MainThread\\""},{\\""id\\"":2,\\""name\\"":\\""Thread-2\\""},{\\""id\\"":3,\\""name\\"":\\""Thread-3\\""},{\\""id\\"":4,\\""name\\"":\\""Thread-1\\""},{\\""id\\"":5,\\""name\\"":\\""_colab_inspector_thread\\""}]},\\""command\\"":\\""threads\\"",\\""request_seq\\"":7,\\""seq\\"":7,\\""success\\"":true,\\""type\\"":\\""response\\""}""}]'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f706c61696e3b20636861727365743d5554462d380d0a436f6e74656e742d4c656e6774683a203336320d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365742d436f6f6b69653a20696f3d73355679786735516b47426479616c67414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a205361742c2030322041707220323032322030323a34363a353120474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a3335383a34322f64656275676765722c5b2264617461222c7b2264617461223a22436f6e74656e742d4c656e6774683a203235315c725c6e5c725c6e7b5c22626f64795c223a7b5c22746872656164735c223a5b7b5c2269645c223a312c5c226e616d655c223a5c224d61696e5468726561645c227d2c7b5c2269645c223a322c5c226e616d655c223a5c225468726561642d325c227d2c7b5c2269645c223a332c5c226e616d655c223a5c225468726561642d335c227d2c7b5c2269645c223a342c5c226e616d655c223a5c225468726561642d315c227d2c7b5c2269645c223a352c5c226e616d655c223a5c225f636f6c61625f696e73706563746f725f7468726561645c227d5d7d2c5c22636f6d6d616e645c223a5c22746872656164735c222c5c22726571756573745f7365715c223a372c5c227365715c223a372c5c22737563636573735c223a747275652c5c22747970655c223a5c22726573706f6e73655c227d227d5d'
49,4,5,0,52,6507,DF,0,64,6,51485,172.28.0.1,172.28.0.2,0,1648867611.8338804,60872,8080,3745637530,3998467268,8,0,A,501,22626,0,3,0,b'',b''
50,4,5,0,663,6508,DF,0,64,6,50873,172.28.0.1,172.28.0.2,0,1648867611.9979436,60872,8080,3745637530,3998467268,8,0,PA,501,23237,0,3,611,"b'GET /socket.io/?EIO=3&sid=s5Vyxg5QkGBdyalgAAAA&t=N_eAnI8&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36,gzip(gfe)\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.9,en;q=0.8\r\nReferer: https://colab.research.google.com/\r\nSec-Ch-Ua: "" Not A;Brand"";v=""99"", ""Chromium"";v=""100"", ""Google Chrome"";v=""100""\r\nSec-Ch-Ua-Mobile: ?0\r\nSec-Ch-Ua-Platform: ""Windows""\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\n\r\n'",b'474554202f736f636b65742e696f2f3f45494f3d33267369643d73355679786735516b47426479616c674141414126743d4e5f65416e4938267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b2078363429204170706c655765624b69742f3533372e333620284b48544d4c2c206c696b65204765636b6f29204368726f6d652f3130302e302e343839362e3630205361666172692f3533372e33362c677a697028676665290d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e392c656e3b713d302e380d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d43682d55613a2022204e6f7420413b4272616e64223b763d223939222c20224368726f6d69756d223b763d22313030222c2022476f6f676c65204368726f6d65223b763d22313030220d0a5365632d43682d55612d4d6f62696c653a203f300d0a5365632d43682d55612d506c6174666f726d3a202257696e646f7773220d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a0d0a'
51,4,5,0,52,14693,DF,0,64,6,43299,172.28.0.2,172.28.0.1,0,1648867611.997971,8080,60872,3998467268,3745638141,8,0,A,501,22626,0,3,0,b'',b''
52,4,5,0,60,11007,DF,0,64,6,46977,172.28.0.1,172.28.0.2,0,1648867612.044607,32824,8080,4048658880,0,10,0,S,64240,22634,0,5,0,b'',b''
53,4,5,0,60,0,DF,0,64,6,57984,172.28.0.2,172.28.0.1,0,1648867612.044659,8080,32824,485046589,4048658881,10,0,SA,65160,22634,0,5,0,b'',b''
54,4,5,0,52,11008,DF,0,64,6,46984,172.28.0.1,172.28.0.2,0,1648867612.044688,32824,8080,4048658881,485046590,8,0,A,502,22626,0,3,0,b'',b''
55,4,5,0,767,11009,DF,0,64,6,46268,172.28.0.1,172.28.0.2,0,1648867612.0456007,32824,8080,4048658881,485046590,8,0,PA,502,23341,0,3,715,"b'POST /socket.io/?EIO=3&sid=s5Vyxg5QkGBdyalgAAAA&t=N_eAnI9&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36,gzip(gfe)\r\nContent-Length: 55\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.9,en;q=0.8\r\nContent-Type: text/plain;charset=UTF-8\r\nOrigin: https://colab.research.google.com\r\nReferer: https://colab.research.google.com/\r\nSec-Ch-Ua: "" Not A;Brand"";v=""99"", ""Chromium"";v=""100"", ""Google Chrome"";v=""100""\r\nSec-Ch-Ua-Mobile: ?0\r\nSec-Ch-Ua-Platform: ""Windows""\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\n\r\n'",b'504f5354202f736f636b65742e696f2f3f45494f3d33267369643d73355679786735516b47426479616c674141414126743d4e5f65416e4939267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b2078363429204170706c655765624b69742f3533372e333620284b48544d4c2c206c696b65204765636b6f29204368726f6d652f3130302e302e343839362e3630205361666172692f3533372e33362c677a697028676665290d0a436f6e74656e742d4c656e6774683a2035350d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e392c656e3b713d302e380d0a436f6e74656e742d547970653a20746578742f706c61696e3b636861727365743d5554462d380d0a4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d43682d55613a2022204e6f7420413b4272616e64223b763d223939222c20224368726f6d69756d223b763d22313030222c2022476f6f676c65204368726f6d65223b763d22313030220d0a5365632d43682d55612d4d6f62696c653a203f300d0a5365632d43682d55612d506c6174666f726d3a202257696e646f7773220d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a0d0a'
56,4,5,0,52,32648,DF,0,64,6,25344,172.28.0.2,172.28.0.1,0,1648867612.0456266,8080,32824,485046590,4048659596,8,0,A,504,22626,0,3,0,b'',b''
57,4,5,0,107,11010,DF,0,64,6,46927,172.28.0.1,172.28.0.2,0,1648867612.0461452,32824,8080,4048659596,485046590,8,0,PA,502,22681,0,3,55,"b'52:451-/debugger,[""data"",{""_placeholder"":true,""num"":0}]'",b'35323a3435312d2f64656275676765722c5b2264617461222c7b225f706c616365686f6c646572223a747275652c226e756d223a307d5d'
58,4,5,0,52,32649,DF,0,64,6,25343,172.28.0.2,172.28.0.1,0,1648867612.0461557,8080,32824,485046590,4048659651,8,0,A,504,22626,0,3,0,b'',b''
59,4,5,0,337,32650,DF,0,64,6,25057,172.28.0.2,172.28.0.1,0,1648867612.0466864,8080,32824,485046590,4048659651,8,0,PA,504,22911,0,3,285,"b'HTTP/1.1 200 OK\r\nContent-Type: text/html\r\nContent-Length: 2\r\nAccess-Control-Allow-Credentials: true\r\nAccess-Control-Allow-Origin: https://colab.research.google.com\r\nSet-Cookie: io=s5Vyxg5QkGBdyalgAAAA; Path=/; HttpOnly\r\nDate: Sat, 02 Apr 2022 02:46:52 GMT\r\nConnection: keep-alive\r\n\r\nok'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a20320d0a4163636573732d436f6e74726f6c2d416c6c6f772d43726564656e7469616c733a20747275650d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a5365742d436f6f6b69653a20696f3d73355679786735516b47426479616c67414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a205361742c2030322041707220323032322030323a34363a353220474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a6f6b'
60,4,5,0,52,11011,DF,0,64,6,46981,172.28.0.1,172.28.0.2,0,1648867612.0468142,32824,8080,4048659651,485046875,8,0,A,500,22626,0,3,0,b'',b''
61,4,5,0,768,11012,DF,0,64,6,46264,172.28.0.1,172.28.0.2,0,1648867612.292578,32824,8080,4048659651,485046875,8,0,PA,501,23342,0,3,716,"b'POST /socket.io/?EIO=3&sid=s5Vyxg5QkGBdyalgAAAA&t=N_eAnMT&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36,gzip(gfe)\r\nContent-Length: 103\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.9,en;q=0.8\r\nContent-Type: application/octet-stream\r\nOrigin: https://colab.research.google.com\r\nReferer: https://colab.research.google.com/\r\nSec-Ch-Ua: "" Not A;Brand"";v=""99"", ""Chromium"";v=""100"", ""Google Chrome"";v=""100""\r\nSec-Ch-Ua-Mobile: ?0\r\nSec-Ch-Ua-Platform: ""Windows""\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\n\r\n'",b'504f5354202f736f636b65742e696f2f3f45494f3d33267369643d73355679786735516b47426479616c674141414126743d4e5f65416e4d54267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b2078363429204170706c655765624b69742f3533372e333620284b48544d4c2c206c696b65204765636b6f29204368726f6d652f3130302e302e343839362e3630205361666172692f3533372e33362c677a697028676665290d0a436f6e74656e742d4c656e6774683a203130330d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e392c656e3b713d302e380d0a436f6e74656e742d547970653a206170706c69636174696f6e2f6f637465742d73747265616d0d0a4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d43682d55613a2022204e6f7420413b4272616e64223b763d223939222c20224368726f6d69756d223b763d22313030222c2022476f6f676c65204368726f6d65223b763d22313030220d0a5365632d43682d55612d4d6f62696c653a203f300d0a5365632d43682d55612d506c6174666f726d3a202257696e646f7773220d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a0d0a'
62,4,5,0,52,32651,DF,0,64,6,25341,172.28.0.2,172.28.0.1,0,1648867612.292616,8080,32824,485046875,4048660367,8,0,A,501,22626,0,3,0,b'',b''
63,4,5,0,155,11013,DF,0,64,6,46876,172.28.0.1,172.28.0.2,0,1648867612.293481,32824,8080,4048660367,485046875,8,0,PA,501,22729,0,3,103,"b'\x01\t\t\xff\x04Content-Length: 76\r\n\r\n{""type"":""request"",""command"":""stackTrace"",""seq"":8,""arguments"":{""threadId"":1}}'",b'010909ff04436f6e74656e742d4c656e6774683a2037360d0a0d0a7b2274797065223a2272657175657374222c22636f6d6d616e64223a22737461636b5472616365222c22736571223a382c22617267756d656e7473223a7b227468726561644964223a317d7d'
64,4,5,0,52,32652,DF,0,64,6,25340,172.28.0.2,172.28.0.1,0,1648867612.2934942,8080,32824,485046875,4048660470,8,0,A,501,22626,0,3,0,b'',b''
65,4,5,0,337,32653,DF,0,64,6,25054,172.28.0.2,172.28.0.1,0,1648867612.2940245,8080,32824,485046875,4048660470,8,0,PA,501,22911,0,3,285,"b'HTTP/1.1 200 OK\r\nContent-Type: text/html\r\nContent-Length: 2\r\nAccess-Control-Allow-Credentials: true\r\nAccess-Control-Allow-Origin: https://colab.research.google.com\r\nSet-Cookie: io=s5Vyxg5QkGBdyalgAAAA; Path=/; HttpOnly\r\nDate: Sat, 02 Apr 2022 02:46:52 GMT\r\nConnection: keep-alive\r\n\r\nok'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a20320d0a4163636573732d436f6e74726f6c2d416c6c6f772d43726564656e7469616c733a20747275650d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a5365742d436f6f6b69653a20696f3d73355679786735516b47426479616c67414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a205361742c2030322041707220323032322030323a34363a353220474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a6f6b'
66,4,5,0,52,11014,DF,0,64,6,46978,172.28.0.1,172.28.0.2,0,1648867612.2945538,32824,8080,4048660470,485047160,8,0,A,499,22626,0,3,0,b'',b''
67,4,5,0,768,11015,DF,0,64,6,46261,172.28.0.1,172.28.0.2,0,1648867612.4556785,32824,8080,4048660470,485047160,8,0,PA,501,23342,0,3,716,"b'POST /socket.io/?EIO=3&sid=s5Vyxg5QkGBdyalgAAAA&t=N_eAnPJ&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36,gzip(gfe)\r\nContent-Length: 210\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.9,en;q=0.8\r\nContent-Type: text/plain;charset=UTF-8\r\nOrigin: https://colab.research.google.com\r\nReferer: https://colab.research.google.com/\r\nSec-Ch-Ua: "" Not A;Brand"";v=""99"", ""Chromium"";v=""100"", ""Google Chrome"";v=""100""\r\nSec-Ch-Ua-Mobile: ?0\r\nSec-Ch-Ua-Platform: ""Windows""\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\n\r\n'",b'504f5354202f736f636b65742e696f2f3f45494f3d33267369643d73355679786735516b47426479616c674141414126743d4e5f65416e504a267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b2078363429204170706c655765624b69742f3533372e333620284b48544d4c2c206c696b65204765636b6f29204368726f6d652f3130302e302e343839362e3630205361666172692f3533372e33362c677a697028676665290d0a436f6e74656e742d4c656e6774683a203231300d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e392c656e3b713d302e380d0a436f6e74656e742d547970653a20746578742f706c61696e3b636861727365743d5554462d380d0a4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d43682d55613a2022204e6f7420413b4272616e64223b763d223939222c20224368726f6d69756d223b763d22313030222c2022476f6f676c65204368726f6d65223b763d22313030220d0a5365632d43682d55612d4d6f62696c653a203f300d0a5365632d43682d55612d506c6174666f726d3a202257696e646f7773220d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a0d0a'
68,4,5,0,52,32654,DF,0,64,6,25338,172.28.0.2,172.28.0.1,0,1648867612.455714,8080,32824,485047160,4048661186,8,0,A,501,22626,0,3,0,b'',b''
69,4,5,0,262,11016,DF,0,64,6,46766,172.28.0.1,172.28.0.2,0,1648867612.4565766,32824,8080,4048661186,485047160,8,0,PA,501,22836,0,3,210,"b'206:42/python-lsp/4,[""data"",{""data"":""{\\""method\\"":\\""textDocument/hover\\"",\\""id\\"":2,\\""params\\"":{\\""textDocument\\"":{\\""uri\\"":\\""inmemory://model/1\\""},\\""position\\"":{\\""line\\"":14,\\""character\\"":0}},\\""jsonrpc\\"":\\""2.0\\""}""}]'",b'3230363a34322f707974686f6e2d6c73702f342c5b2264617461222c7b2264617461223a227b5c226d6574686f645c223a5c2274657874446f63756d656e742f686f7665725c222c5c2269645c223a322c5c22706172616d735c223a7b5c2274657874446f63756d656e745c223a7b5c227572695c223a5c22696e6d656d6f72793a2f2f6d6f64656c2f315c227d2c5c22706f736974696f6e5c223a7b5c226c696e655c223a31342c5c226368617261637465725c223a307d7d2c5c226a736f6e7270635c223a5c22322e305c227d227d5d'
70,4,5,0,52,32655,DF,0,64,6,25337,172.28.0.2,172.28.0.1,0,1648867612.4565914,8080,32824,485047160,4048661396,8,0,A,501,22626,0,3,0,b'',b''
71,4,5,0,337,32656,DF,0,64,6,25051,172.28.0.2,172.28.0.1,0,1648867612.4571366,8080,32824,485047160,4048661396,8,0,PA,501,22911,0,3,285,"b'HTTP/1.1 200 OK\r\nContent-Type: text/html\r\nContent-Length: 2\r\nAccess-Control-Allow-Credentials: true\r\nAccess-Control-Allow-Origin: https://colab.research.google.com\r\nSet-Cookie: io=s5Vyxg5QkGBdyalgAAAA; Path=/; HttpOnly\r\nDate: Sat, 02 Apr 2022 02:46:52 GMT\r\nConnection: keep-alive\r\n\r\nok'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a20320d0a4163636573732d436f6e74726f6c2d416c6c6f772d43726564656e7469616c733a20747275650d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a5365742d436f6f6b69653a20696f3d73355679786735516b47426479616c67414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a205361742c2030322041707220323032322030323a34363a353220474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a6f6b'
72,4,5,0,52,11017,DF,0,64,6,46975,172.28.0.1,172.28.0.2,0,1648867612.4577932,32824,8080,4048661396,485047445,8,0,A,499,22626,0,3,0,b'',b''
73,4,5,0,768,11018,DF,0,64,6,46258,172.28.0.1,172.28.0.2,0,1648867612.666787,32824,8080,4048661396,485047445,8,0,PA,501,23342,0,3,716,"b'POST /socket.io/?EIO=3&sid=s5Vyxg5QkGBdyalgAAAA&t=N_eAnRu&transport=polling HTTP/1.1\r\nHost: colab.research.google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36,gzip(gfe)\r\nContent-Length: 114\r\nAccept: */*\r\nAccept-Encoding: gzip, deflate, br,gzip(gfe)\r\nAccept-Language: es-ES,es;q=0.9,en;q=0.8\r\nContent-Type: text/plain;charset=UTF-8\r\nOrigin: https://colab.research.google.com\r\nReferer: https://colab.research.google.com/\r\nSec-Ch-Ua: "" Not A;Brand"";v=""99"", ""Chromium"";v=""100"", ""Google Chrome"";v=""100""\r\nSec-Ch-Ua-Mobile: ?0\r\nSec-Ch-Ua-Platform: ""Windows""\r\nSec-Fetch-Dest: empty\r\nSec-Fetch-Mode: cors\r\nSec-Fetch-Site: same-origin\r\n\r\n'",b'504f5354202f736f636b65742e696f2f3f45494f3d33267369643d73355679786735516b47426479616c674141414126743d4e5f65416e5275267472616e73706f72743d706f6c6c696e6720485454502f312e310d0a486f73743a20636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e542031302e303b2057696e36343b2078363429204170706c655765624b69742f3533372e333620284b48544d4c2c206c696b65204765636b6f29204368726f6d652f3130302e302e343839362e3630205361666172692f3533372e33362c677a697028676665290d0a436f6e74656e742d4c656e6774683a203131340d0a4163636570743a202a2f2a0d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174652c2062722c677a697028676665290d0a4163636570742d4c616e67756167653a2065732d45532c65733b713d302e392c656e3b713d302e380d0a436f6e74656e742d547970653a20746578742f706c61696e3b636861727365743d5554462d380d0a4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a526566657265723a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d2f0d0a5365632d43682d55613a2022204e6f7420413b4272616e64223b763d223939222c20224368726f6d69756d223b763d22313030222c2022476f6f676c65204368726f6d65223b763d22313030220d0a5365632d43682d55612d4d6f62696c653a203f300d0a5365632d43682d55612d506c6174666f726d3a202257696e646f7773220d0a5365632d46657463682d446573743a20656d7074790d0a5365632d46657463682d4d6f64653a20636f72730d0a5365632d46657463682d536974653a2073616d652d6f726967696e0d0a0d0a'
74,4,5,0,166,11019,DF,0,64,6,46859,172.28.0.1,172.28.0.2,0,1648867612.6668744,32824,8080,4048662112,485047445,8,0,PA,501,22740,0,3,114,"b'110:42/python-lsp/4,[""data"",{""data"":""{\\""method\\"":\\""$/cancelRequest\\"",\\""params\\"":{\\""id\\"":2},\\""jsonrpc\\"":\\""2.0\\""}""}]'",b'3131303a34322f707974686f6e2d6c73702f342c5b2264617461222c7b2264617461223a227b5c226d6574686f645c223a5c22242f63616e63656c526571756573745c222c5c22706172616d735c223a7b5c2269645c223a327d2c5c226a736f6e7270635c223a5c22322e305c227d227d5d'
75,4,5,0,52,32657,DF,0,64,6,25335,172.28.0.2,172.28.0.1,0,1648867612.6669457,8080,32824,485047445,4048662226,8,0,A,501,22626,0,3,0,b'',b''
76,4,5,0,337,32658,DF,0,64,6,25049,172.28.0.2,172.28.0.1,0,1648867612.6678064,8080,32824,485047445,4048662226,8,0,PA,501,22911,0,3,285,"b'HTTP/1.1 200 OK\r\nContent-Type: text/html\r\nContent-Length: 2\r\nAccess-Control-Allow-Credentials: true\r\nAccess-Control-Allow-Origin: https://colab.research.google.com\r\nSet-Cookie: io=s5Vyxg5QkGBdyalgAAAA; Path=/; HttpOnly\r\nDate: Sat, 02 Apr 2022 02:46:52 GMT\r\nConnection: keep-alive\r\n\r\nok'",b'485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a20320d0a4163636573732d436f6e74726f6c2d416c6c6f772d43726564656e7469616c733a20747275650d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a2068747470733a2f2f636f6c61622e72657365617263682e676f6f676c652e636f6d0d0a5365742d436f6f6b69653a20696f3d73355679786735516b47426479616c67414141413b20506174683d2f3b20487474704f6e6c790d0a446174653a205361742c2030322041707220323032322030323a34363a353220474d540d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a0d0a6f6b'
77,4,5,0,52,11020,DF,0,64,6,46972,172.28.0.1,172.28.0.2,0,1648867612.6678302,32824,8080,4048662226,485047730,8,0,A,501,22626,0,3,0,b'',b''
